order_date,order_id,customer_id,customer,segment,channel,product_id,product,category,quantity,unit_price,discount_pct,line_total,returned
2025-12-30,6838,643,Ezra Diaz,Regular,Paid Search,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-12-30,6838,643,Ezra Diaz,Regular,Paid Search,9,Wireless Earbuds,Electronics,1,53.4,0,53.4,0
2025-12-30,6839,668,Ezra Park,At-Risk,Referral,8,Chino Pants,Apparel,1,19.13,20,15.3,0
2025-12-30,6839,668,Ezra Park,At-Risk,Referral,31,Resistance Bands,Sports,1,54.49,25,40.87,1
2025-12-30,6840,681,Mateo Ibarra,Loyal,Social,20,Towel Set,Home,1,27.39,5,26.02,0
2025-12-30,6841,701,Mateo Yamada,Loyal,Paid Search,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-12-30,6841,701,Mateo Yamada,Loyal,Paid Search,6,Beanie,Apparel,1,19.42,0,19.42,0
2025-12-30,6841,701,Mateo Yamada,Loyal,Paid Search,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-12-30,6842,724,Harper Diaz,Champion,Referral,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-12-30,6843,727,Drew Osei,Champion,Email,31,Resistance Bands,Sports,3,54.49,5,155.3,0
2025-12-30,6844,758,Riley Marsh,Loyal,Referral,34,Running Belt,Sports,3,38.21,0,114.63,0
2025-12-30,6845,766,Casey Hassan,Loyal,Referral,1,Crew Tee,Apparel,1,65.04,10,58.54,0
2025-12-30,6845,766,Casey Hassan,Loyal,Referral,26,Shampoo Bar,Beauty,1,6.56,10,5.9,0
2025-12-30,6846,777,Maya Cohen,New,Organic,31,Resistance Bands,Sports,2,54.49,0,108.98,0
2025-12-30,6846,777,Maya Cohen,New,Organic,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-12-30,6847,792,Ezra Marsh,Champion,Organic,25,Sheet Mask,Beauty,2,31.09,0,62.18,0
2025-12-30,6848,802,Tessa Costa,Champion,Email,9,Wireless Earbuds,Electronics,1,53.4,0,53.4,0
2025-12-30,6849,805,Leo Yamada,Champion,Email,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-12-30,6849,805,Leo Yamada,Champion,Email,17,Ceramic Mug,Home,2,41.86,0,83.72,0
2025-12-30,6849,805,Leo Yamada,Champion,Email,8,Chino Pants,Apparel,1,19.13,5,18.17,0
2025-12-30,6850,806,Priya Costa,At-Risk,Email,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-12-30,6851,820,Ivy Ahmed,Champion,Direct,39,RC Car,Toys,2,31.59,0,63.18,0
2025-12-30,6852,832,Avery Park,New,Social,8,Chino Pants,Apparel,1,19.13,0,19.13,1
2025-12-30,6853,835,Devon Tan,Champion,Social,27,Hand Cream,Beauty,2,11.54,0,23.08,0
2025-12-30,6853,835,Devon Tan,Champion,Social,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-12-30,6854,844,Maya Hassan,Loyal,Organic,17,Ceramic Mug,Home,2,41.86,0,83.72,0
2025-12-30,6855,875,Nora Khan,Regular,Email,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-12-30,6856,891,Taylor Romano,Loyal,Social,30,Water Bottle,Sports,3,38.9,0,116.7,0
2025-12-30,6857,892,Leo Kowalski,At-Risk,Social,24,Lip Balm,Beauty,1,7.33,25,5.5,0
2025-12-30,6857,892,Leo Kowalski,At-Risk,Social,6,Beanie,Apparel,3,19.42,25,43.7,1
2025-12-30,6858,915,Maya Costa,Loyal,Social,6,Beanie,Apparel,1,19.42,0,19.42,0
2025-12-30,6859,932,Sasha Novak,New,Organic,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-12-30,6860,951,Jordan Khan,New,Organic,26,Shampoo Bar,Beauty,2,6.56,0,13.12,0
2025-12-30,6860,951,Jordan Khan,New,Organic,9,Wireless Earbuds,Electronics,2,53.4,0,106.8,0
2025-12-30,6861,955,Casey Reid,Champion,Paid Search,35,Building Blocks,Toys,1,26.57,10,23.91,0
2025-12-30,6862,982,Ezra Brooks,New,Direct,38,Board Game,Toys,2,45.03,15,76.55,0
2025-12-30,6862,982,Ezra Brooks,New,Direct,11,Phone Case,Electronics,2,78.98,15,134.27,0
2025-12-30,6862,982,Ezra Brooks,New,Direct,19,Cutting Board,Home,1,55.1,20,44.08,0
2025-12-30,6863,999,Wren Osei,Champion,Email,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-12-30,6864,1012,Harper Diaz,Regular,Email,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-12-30,6864,1012,Harper Diaz,Regular,Email,39,RC Car,Toys,1,31.59,0,31.59,0
2025-12-30,6864,1012,Harper Diaz,Regular,Email,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-12-30,6865,1041,Ivy Yamada,New,Paid Search,29,Yoga Mat,Sports,1,9.44,0,9.44,0
2025-12-30,6865,1041,Ivy Yamada,New,Paid Search,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-12-30,6866,1050,Leo Reyes,Champion,Referral,20,Towel Set,Home,1,27.39,15,23.28,0
2025-12-30,6866,1050,Leo Reyes,Champion,Referral,9,Wireless Earbuds,Electronics,2,53.4,25,80.1,0
2025-12-30,6867,1056,Ezra Kowalski,Loyal,Organic,19,Cutting Board,Home,1,55.1,0,55.1,0
2025-12-30,6868,1071,Hugo Carter,Regular,Direct,22,Scented Candle,Home,3,28.02,0,84.06,0
2025-12-30,6868,1071,Hugo Carter,Regular,Direct,19,Cutting Board,Home,1,55.1,0,55.1,0
2025-12-30,6869,1072,Devon Hassan,Loyal,Organic,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-12-30,6870,1082,Nora Carter,Loyal,Direct,33,Jump Rope,Sports,1,37.97,0,37.97,0
2025-12-30,6871,1100,Rowan Osei,Loyal,Social,6,Beanie,Apparel,2,19.42,5,36.9,0
2025-12-30,6872,1106,Tessa Diaz,Loyal,Direct,36,Puzzle 500pc,Toys,2,48.61,0,97.22,0
2025-12-30,6872,1106,Tessa Diaz,Loyal,Direct,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-12-30,6873,1114,Hugo Mendez,Loyal,Direct,38,Board Game,Toys,1,45.03,10,40.53,0
2025-12-30,6874,1126,Devon Osei,Regular,Paid Search,17,Ceramic Mug,Home,2,41.86,0,83.72,0
2025-12-30,6874,1126,Devon Osei,Regular,Paid Search,25,Sheet Mask,Beauty,1,31.09,0,31.09,0
2025-12-30,6875,1147,Hugo Ahmed,Champion,Social,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,0
2025-12-30,6875,1147,Hugo Ahmed,Champion,Social,33,Jump Rope,Sports,1,37.97,10,34.17,0
2025-12-30,6876,1178,Ivy Brooks,Champion,Paid Search,4,Joggers,Apparel,1,26.02,20,20.82,0
2025-12-30,6876,1178,Ivy Brooks,Champion,Paid Search,18,LED Lamp,Home,2,7.96,15,13.53,0
2025-12-30,6877,1207,Jamie Carter,Regular,Direct,22,Scented Candle,Home,1,28.02,0,28.02,0
2025-12-30,6877,1207,Jamie Carter,Regular,Direct,23,Vitamin C Serum,Beauty,1,44.82,0,44.82,0
2025-12-30,6877,1207,Jamie Carter,Regular,Direct,32,Foam Roller,Sports,3,32.11,0,96.33,0
2025-12-30,6878,1220,Avery Larsen,Champion,Paid Search,13,Webcam,Electronics,3,34.21,0,102.63,0
2025-12-30,6878,1220,Avery Larsen,Champion,Paid Search,16,Throw Pillow,Home,1,41.05,10,36.95,0
2025-12-30,6878,1220,Avery Larsen,Champion,Paid Search,8,Chino Pants,Apparel,3,19.13,0,57.39,0
2025-12-30,6879,1264,Nora Okafor,Regular,Social,10,USB-C Cable,Electronics,1,62.97,10,56.67,0
2025-12-30,6880,1300,Avery Walsh,Champion,Paid Search,32,Foam Roller,Sports,1,32.11,0,32.11,0
2025-12-30,6881,1325,Sasha Kowalski,Loyal,Paid Search,12,Bluetooth Speaker,Electronics,3,17.16,0,51.48,0
2025-12-30,6881,1325,Sasha Kowalski,Loyal,Paid Search,3,Denim Jacket,Apparel,1,28.66,5,27.23,0
2025-12-30,6882,1351,Drew Osei,Loyal,Organic,13,Webcam,Electronics,1,34.21,0,34.21,0
2025-12-30,6883,1370,Lila Flynn,Regular,Direct,23,Vitamin C Serum,Beauty,3,44.82,25,100.85,0
2025-12-30,6884,1380,Lila Flynn,New,Paid Search,25,Sheet Mask,Beauty,1,31.09,0,31.09,0
2025-12-30,6884,1380,Lila Flynn,New,Paid Search,38,Board Game,Toys,1,45.03,0,45.03,0
2025-12-30,6884,1380,Lila Flynn,New,Paid Search,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-12-30,6884,1380,Lila Flynn,New,Paid Search,22,Scented Candle,Home,1,28.02,0,28.02,0
2025-12-30,6885,1408,Morgan Walsh,Champion,Referral,38,Board Game,Toys,2,45.03,0,90.06,0
2025-12-30,6885,1408,Morgan Walsh,Champion,Referral,2,Hoodie,Apparel,3,70.91,0,212.73,0
2025-12-30,6886,1458,Mateo Okafor,Champion,Organic,21,Storage Bin,Home,1,54.01,0,54.01,0
2025-12-31,6887,29,Casey Larsen,Champion,Direct,27,Hand Cream,Beauty,1,11.54,5,10.96,0
2025-12-31,6888,44,Avery Yamada,Regular,Organic,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-12-31,6889,107,Sasha Ahmed,Loyal,Organic,30,Water Bottle,Sports,2,38.9,10,70.02,0
2025-12-31,6889,107,Sasha Ahmed,Loyal,Organic,18,LED Lamp,Home,1,7.96,20,6.37,0
2025-12-31,6890,118,Jordan Cohen,Loyal,Social,12,Bluetooth Speaker,Electronics,3,17.16,0,51.48,0
2025-12-31,6890,118,Jordan Cohen,Loyal,Social,8,Chino Pants,Apparel,1,19.13,5,18.17,0
2025-12-31,6891,120,Iris Tan,Regular,Organic,5,Socks 3-Pack,Apparel,1,35.36,0,35.36,0
2025-12-31,6892,127,Hugo Tan,New,Social,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-12-31,6892,127,Hugo Tan,New,Social,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-12-31,6893,130,Kai Diaz,Champion,Social,27,Hand Cream,Beauty,1,11.54,10,10.39,0
2025-12-31,6893,130,Kai Diaz,Champion,Social,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,0
2025-12-31,6893,130,Kai Diaz,Champion,Social,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-12-31,6894,148,Riley Khan,Regular,Paid Search,25,Sheet Mask,Beauty,1,31.09,0,31.09,0
2025-12-31,6895,168,Nora Yamada,Champion,Email,11,Phone Case,Electronics,1,78.98,5,75.03,1
2025-12-31,6895,168,Nora Yamada,Champion,Email,26,Shampoo Bar,Beauty,1,6.56,10,5.9,0
2025-12-31,6896,181,Casey Cohen,Regular,Referral,26,Shampoo Bar,Beauty,3,6.56,0,19.68,0
2025-12-31,6897,183,Mateo Mendez,Loyal,Social,5,Socks 3-Pack,Apparel,1,35.36,0,35.36,0
2025-12-31,6898,190,Jamie Romano,Loyal,Email,14,Power Bank,Electronics,1,32.12,5,30.51,0
2025-12-31,6899,276,Nora Flynn,Loyal,Referral,11,Phone Case,Electronics,2,78.98,0,157.96,0
2025-12-31,6899,276,Nora Flynn,Loyal,Referral,39,RC Car,Toys,1,31.59,0,31.59,0
2025-12-31,6899,276,Nora Flynn,Loyal,Referral,28,SPF 50 Lotion,Beauty,1,36.1,10,32.49,0
2025-12-31,6899,276,Nora Flynn,Loyal,Referral,38,Board Game,Toys,2,45.03,0,90.06,0
2025-12-31,6900,288,Owen Cohen,Loyal,Social,14,Power Bank,Electronics,1,32.12,5,30.51,0
2025-12-31,6900,288,Owen Cohen,Loyal,Social,34,Running Belt,Sports,2,38.21,10,68.78,0
2025-12-31,6900,288,Owen Cohen,Loyal,Social,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-12-31,6901,289,Nora Yamada,Loyal,Paid Search,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-12-31,6901,289,Nora Yamada,Loyal,Paid Search,6,Beanie,Apparel,1,19.42,5,18.45,0
2025-12-31,6901,289,Nora Yamada,Loyal,Paid Search,3,Denim Jacket,Apparel,1,28.66,0,28.66,0
2025-12-31,6901,289,Nora Yamada,Loyal,Paid Search,35,Building Blocks,Toys,1,26.57,0,26.57,0
2025-12-31,6902,305,Avery Diaz,Champion,Direct,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-12-31,6903,339,Harper Ibarra,Champion,Direct,38,Board Game,Toys,1,45.03,0,45.03,0
2025-12-31,6903,339,Harper Ibarra,Champion,Direct,33,Jump Rope,Sports,3,37.97,0,113.91,0
2025-12-31,6904,351,Owen Cohen,Champion,Organic,19,Cutting Board,Home,1,55.1,10,49.59,0
2025-12-31,6905,393,Owen Khan,Champion,Social,6,Beanie,Apparel,1,19.42,10,17.48,0
2025-12-31,6906,416,Riley Sullivan,Loyal,Email,15,Smart Plug,Electronics,1,56.39,0,56.39,0
2025-12-31,6907,417,Noel Marsh,Champion,Email,8,Chino Pants,Apparel,2,19.13,5,36.35,0
2025-12-31,6908,446,Taylor Hassan,Champion,Social,29,Yoga Mat,Sports,1,9.44,20,7.55,0
2025-12-31,6909,448,Morgan Tan,Champion,Referral,20,Towel Set,Home,1,27.39,0,27.39,0
2025-12-31,6909,448,Morgan Tan,Champion,Referral,26,Shampoo Bar,Beauty,1,6.56,5,6.23,0
2025-12-31,6909,448,Morgan Tan,Champion,Referral,4,Joggers,Apparel,1,26.02,5,24.72,0
2025-12-31,6909,448,Morgan Tan,Champion,Referral,1,Crew Tee,Apparel,1,65.04,0,65.04,0
2025-12-31,6910,497,Nora Walsh,Champion,Referral,13,Webcam,Electronics,1,34.21,0,34.21,0
2025-12-31,6910,497,Nora Walsh,Champion,Referral,23,Vitamin C Serum,Beauty,2,44.82,0,89.64,0
2025-12-31,6910,497,Nora Walsh,Champion,Referral,19,Cutting Board,Home,1,55.1,5,52.35,0
2025-12-31,6911,524,Rowan Fischer,Loyal,Email,14,Power Bank,Electronics,1,32.12,0,32.12,0
2025-12-31,6911,524,Rowan Fischer,Loyal,Email,6,Beanie,Apparel,1,19.42,5,18.45,0
2025-12-31,6911,524,Rowan Fischer,Loyal,Email,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2025-12-31,6912,567,Rowan Petrov,Champion,Social,20,Towel Set,Home,1,27.39,0,27.39,0
2025-12-31,6912,567,Rowan Petrov,Champion,Social,22,Scented Candle,Home,1,28.02,0,28.02,0
2025-12-31,6912,567,Rowan Petrov,Champion,Social,19,Cutting Board,Home,2,55.1,0,110.2,0
2025-12-31,6912,567,Rowan Petrov,Champion,Social,24,Lip Balm,Beauty,1,7.33,10,6.6,0
2025-12-31,6913,642,Priya Carter,Regular,Email,1,Crew Tee,Apparel,1,65.04,25,48.78,0
2025-12-31,6914,721,Priya Osei,Regular,Referral,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-12-31,6915,723,Jordan Khan,Regular,Social,30,Water Bottle,Sports,1,38.9,15,33.07,0
2025-12-31,6916,729,Avery Cohen,At-Risk,Paid Search,13,Webcam,Electronics,1,34.21,0,34.21,0
2025-12-31,6917,749,Quinn Walsh,Champion,Organic,29,Yoga Mat,Sports,1,9.44,0,9.44,0
2025-12-31,6917,749,Quinn Walsh,Champion,Organic,28,SPF 50 Lotion,Beauty,1,36.1,10,32.49,1
2025-12-31,6918,792,Ezra Marsh,Champion,Organic,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-12-31,6918,792,Ezra Marsh,Champion,Organic,2,Hoodie,Apparel,1,70.91,5,67.36,0
2025-12-31,6919,834,Priya Carter,Loyal,Email,15,Smart Plug,Electronics,1,56.39,10,50.75,0
2025-12-31,6920,841,Tessa Petrov,Champion,Paid Search,9,Wireless Earbuds,Electronics,3,53.4,5,152.19,0
2025-12-31,6921,898,Leo Park,Champion,Organic,20,Towel Set,Home,1,27.39,0,27.39,0
2025-12-31,6922,915,Maya Costa,Loyal,Social,35,Building Blocks,Toys,1,26.57,5,25.24,0
2025-12-31,6922,915,Maya Costa,Loyal,Social,28,SPF 50 Lotion,Beauty,1,36.1,10,32.49,0
2025-12-31,6923,971,Ezra Fischer,New,Social,32,Foam Roller,Sports,1,32.11,0,32.11,0
2025-12-31,6924,977,Sasha Flynn,Loyal,Email,32,Foam Roller,Sports,3,32.11,25,72.25,0
2025-12-31,6924,977,Sasha Flynn,Loyal,Email,25,Sheet Mask,Beauty,1,31.09,20,24.87,0
2025-12-31,6924,977,Sasha Flynn,Loyal,Email,26,Shampoo Bar,Beauty,2,6.56,10,11.81,0
2025-12-31,6925,987,Quinn Yamada,Loyal,Paid Search,14,Power Bank,Electronics,3,32.12,25,72.27,0
2025-12-31,6926,1005,Riley Ahmed,Regular,Paid Search,7,Rain Shell,Apparel,1,47.38,15,40.27,0
2025-12-31,6926,1005,Riley Ahmed,Regular,Paid Search,14,Power Bank,Electronics,3,32.12,25,72.27,0
2025-12-31,6927,1025,Ivy Carter,Regular,Email,26,Shampoo Bar,Beauty,1,6.56,10,5.9,0
2025-12-31,6927,1025,Ivy Carter,Regular,Email,34,Running Belt,Sports,2,38.21,10,68.78,0
2025-12-31,6928,1041,Ivy Yamada,New,Paid Search,5,Socks 3-Pack,Apparel,1,35.36,20,28.29,0
2025-12-31,6928,1041,Ivy Yamada,New,Paid Search,18,LED Lamp,Home,1,7.96,20,6.37,0
2025-12-31,6929,1049,Cole Bauer,Loyal,Paid Search,11,Phone Case,Electronics,2,78.98,10,142.16,0
2025-12-31,6929,1049,Cole Bauer,Loyal,Paid Search,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2025-12-31,6930,1112,Drew Reid,Champion,Direct,11,Phone Case,Electronics,1,78.98,20,63.18,0
2025-12-31,6931,1144,Nora Okafor,New,Email,4,Joggers,Apparel,1,26.02,0,26.02,0
2025-12-31,6931,1144,Nora Okafor,New,Email,34,Running Belt,Sports,1,38.21,0,38.21,1
2025-12-31,6932,1221,Jamie Marsh,Champion,Paid Search,32,Foam Roller,Sports,2,32.11,10,57.8,0
2025-12-31,6932,1221,Jamie Marsh,Champion,Paid Search,35,Building Blocks,Toys,1,26.57,0,26.57,0
2025-12-31,6932,1221,Jamie Marsh,Champion,Paid Search,16,Throw Pillow,Home,3,41.05,0,123.15,0
2025-12-31,6933,1237,Nora Park,New,Paid Search,9,Wireless Earbuds,Electronics,1,53.4,0,53.4,0
2025-12-31,6934,1268,Lila Mendez,Loyal,Organic,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-12-31,6935,1279,Devon Ahmed,Regular,Email,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-12-31,6936,1300,Avery Walsh,Champion,Paid Search,23,Vitamin C Serum,Beauty,3,44.82,0,134.46,0
2025-12-31,6936,1300,Avery Walsh,Champion,Paid Search,23,Vitamin C Serum,Beauty,1,44.82,10,40.34,0
2025-12-31,6937,1309,Hugo Walsh,Regular,Direct,25,Sheet Mask,Beauty,2,31.09,0,62.18,0
2025-12-31,6938,1319,Jamie Costa,Champion,Paid Search,11,Phone Case,Electronics,2,78.98,0,157.96,0
2025-12-31,6938,1319,Jamie Costa,Champion,Paid Search,4,Joggers,Apparel,1,26.02,10,23.42,0
2025-12-31,6938,1319,Jamie Costa,Champion,Paid Search,19,Cutting Board,Home,2,55.1,10,99.18,0
2025-12-31,6938,1319,Jamie Costa,Champion,Paid Search,36,Puzzle 500pc,Toys,1,48.61,5,46.18,0
2025-12-31,6939,1419,Riley Osei,Regular,Referral,28,SPF 50 Lotion,Beauty,1,36.1,0,36.1,0
2025-12-31,6939,1419,Riley Osei,Regular,Referral,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-12-31,6940,1480,Jamie Ahmed,Loyal,Direct,24,Lip Balm,Beauty,3,7.33,0,21.99,1
2026-01-01,6941,29,Casey Larsen,Champion,Direct,25,Sheet Mask,Beauty,1,31.09,5,29.54,0
2026-01-01,6941,29,Casey Larsen,Champion,Direct,2,Hoodie,Apparel,3,70.91,10,191.46,0
2026-01-01,6942,130,Kai Diaz,Champion,Social,38,Board Game,Toys,2,45.03,5,85.56,0
2026-01-01,6943,197,Leo Marsh,Champion,Paid Search,12,Bluetooth Speaker,Electronics,1,17.16,10,15.44,0
2026-01-01,6943,197,Leo Marsh,Champion,Paid Search,27,Hand Cream,Beauty,2,11.54,10,20.77,0
2026-01-01,6944,245,Morgan Petrov,Loyal,Organic,36,Puzzle 500pc,Toys,1,48.61,25,36.46,0
2026-01-01,6944,245,Morgan Petrov,Loyal,Organic,10,USB-C Cable,Electronics,2,62.97,15,107.05,1
2026-01-01,6944,245,Morgan Petrov,Loyal,Organic,6,Beanie,Apparel,3,19.42,15,49.52,1
2026-01-01,6945,253,Jordan Patel,Champion,Organic,36,Puzzle 500pc,Toys,1,48.61,10,43.75,0
2026-01-01,6945,253,Jordan Patel,Champion,Organic,18,LED Lamp,Home,1,7.96,10,7.16,0
2026-01-01,6946,264,Kai Romano,Regular,Social,31,Resistance Bands,Sports,1,54.49,0,54.49,1
2026-01-01,6947,280,Mateo Osei,At-Risk,Referral,3,Denim Jacket,Apparel,2,28.66,0,57.32,0
2026-01-01,6947,280,Mateo Osei,At-Risk,Referral,2,Hoodie,Apparel,1,70.91,0,70.91,0
2026-01-01,6947,280,Mateo Osei,At-Risk,Referral,21,Storage Bin,Home,2,54.01,0,108.02,0
2026-01-01,6948,316,Devon Yamada,Champion,Direct,12,Bluetooth Speaker,Electronics,1,17.16,20,13.73,0
2026-01-01,6948,316,Devon Yamada,Champion,Direct,23,Vitamin C Serum,Beauty,1,44.82,25,33.62,0
2026-01-01,6949,339,Harper Ibarra,Champion,Direct,19,Cutting Board,Home,1,55.1,0,55.1,0
2026-01-01,6949,339,Harper Ibarra,Champion,Direct,20,Towel Set,Home,1,27.39,10,24.65,0
2026-01-01,6949,339,Harper Ibarra,Champion,Direct,5,Socks 3-Pack,Apparel,1,35.36,0,35.36,0
2026-01-01,6950,351,Owen Cohen,Champion,Organic,14,Power Bank,Electronics,1,32.12,0,32.12,0
2026-01-01,6950,351,Owen Cohen,Champion,Organic,14,Power Bank,Electronics,2,32.12,0,64.24,1
2026-01-01,6950,351,Owen Cohen,Champion,Organic,35,Building Blocks,Toys,2,26.57,0,53.14,0
2026-01-01,6951,376,Owen Walsh,Regular,Social,33,Jump Rope,Sports,1,37.97,0,37.97,0
2026-01-01,6952,382,Ivy Mendez,Regular,Social,13,Webcam,Electronics,1,34.21,0,34.21,0
2026-01-01,6952,382,Ivy Mendez,Regular,Social,32,Foam Roller,Sports,1,32.11,0,32.11,0
2026-01-01,6953,400,Taylor Osei,Loyal,Direct,20,Towel Set,Home,1,27.39,0,27.39,0
2026-01-01,6953,400,Taylor Osei,Loyal,Direct,39,RC Car,Toys,2,31.59,0,63.18,0
2026-01-01,6953,400,Taylor Osei,Loyal,Direct,38,Board Game,Toys,1,45.03,5,42.78,0
2026-01-01,6953,400,Taylor Osei,Loyal,Direct,25,Sheet Mask,Beauty,1,31.09,10,27.98,0
2026-01-01,6954,403,Hugo Larsen,Loyal,Email,10,USB-C Cable,Electronics,2,62.97,0,125.94,0
2026-01-01,6954,403,Hugo Larsen,Loyal,Email,16,Throw Pillow,Home,3,41.05,5,116.99,0
2026-01-01,6955,514,Owen Ahmed,New,Email,18,LED Lamp,Home,1,7.96,0,7.96,0
2026-01-01,6956,568,Jordan Fischer,Champion,Direct,28,SPF 50 Lotion,Beauty,2,36.1,0,72.2,0
2026-01-01,6957,593,Tessa Petrov,New,Paid Search,9,Wireless Earbuds,Electronics,2,53.4,0,106.8,0
2026-01-01,6958,606,Mateo Reyes,Regular,Referral,40,Art Kit,Toys,1,28.28,0,28.28,0
2026-01-01,6959,629,Sasha Marsh,Loyal,Email,35,Building Blocks,Toys,1,26.57,0,26.57,0
2026-01-01,6960,639,Maya Petrov,Loyal,Referral,25,Sheet Mask,Beauty,1,31.09,20,24.87,0
2026-01-01,6960,639,Maya Petrov,Loyal,Referral,13,Webcam,Electronics,1,34.21,10,30.79,0
2026-01-01,6961,648,Devon Marsh,Regular,Direct,12,Bluetooth Speaker,Electronics,2,17.16,0,34.32,0
2026-01-01,6962,724,Harper Diaz,Champion,Referral,26,Shampoo Bar,Beauty,1,6.56,5,6.23,0
2026-01-01,6962,724,Harper Diaz,Champion,Referral,36,Puzzle 500pc,Toys,1,48.61,5,46.18,0
2026-01-01,6963,748,Noel Patel,New,Paid Search,23,Vitamin C Serum,Beauty,2,44.82,25,67.23,0
2026-01-01,6964,763,Harper Cohen,At-Risk,Social,25,Sheet Mask,Beauty,1,31.09,0,31.09,1
2026-01-01,6964,763,Harper Cohen,At-Risk,Social,2,Hoodie,Apparel,1,70.91,0,70.91,0
2026-01-01,6965,813,Noel Diaz,New,Referral,26,Shampoo Bar,Beauty,1,6.56,10,5.9,0
2026-01-01,6966,835,Devon Tan,Champion,Social,19,Cutting Board,Home,1,55.1,0,55.1,0
2026-01-01,6966,835,Devon Tan,Champion,Social,5,Socks 3-Pack,Apparel,1,35.36,10,31.82,0
2026-01-01,6967,842,Ivy Patel,Loyal,Social,21,Storage Bin,Home,1,54.01,10,48.61,0
2026-01-01,6967,842,Ivy Patel,Loyal,Social,37,Plush Bear,Toys,3,29.03,5,82.74,0
2026-01-01,6967,842,Ivy Patel,Loyal,Social,4,Joggers,Apparel,1,26.02,0,26.02,0
2026-01-01,6967,842,Ivy Patel,Loyal,Social,39,RC Car,Toys,1,31.59,0,31.59,0
2026-01-01,6968,891,Taylor Romano,Loyal,Social,16,Throw Pillow,Home,1,41.05,5,39,0
2026-01-01,6968,891,Taylor Romano,Loyal,Social,19,Cutting Board,Home,2,55.1,0,110.2,0
2026-01-01,6969,945,Sasha Costa,New,Paid Search,10,USB-C Cable,Electronics,1,62.97,20,50.38,0
2026-01-01,6970,984,Tessa Hassan,Loyal,Direct,12,Bluetooth Speaker,Electronics,1,17.16,5,16.3,0
2026-01-01,6970,984,Tessa Hassan,Loyal,Direct,3,Denim Jacket,Apparel,2,28.66,10,51.59,0
2026-01-01,6971,1199,Rowan Cohen,Regular,Email,1,Crew Tee,Apparel,1,65.04,0,65.04,0
2026-01-01,6972,1221,Jamie Marsh,Champion,Paid Search,10,USB-C Cable,Electronics,1,62.97,10,56.67,0
2026-01-01,6972,1221,Jamie Marsh,Champion,Paid Search,19,Cutting Board,Home,3,55.1,25,123.98,0
2026-01-01,6972,1221,Jamie Marsh,Champion,Paid Search,2,Hoodie,Apparel,1,70.91,25,53.18,0
2026-01-01,6972,1221,Jamie Marsh,Champion,Paid Search,3,Denim Jacket,Apparel,1,28.66,20,22.93,0
2026-01-01,6973,1319,Jamie Costa,Champion,Paid Search,16,Throw Pillow,Home,1,41.05,5,39,0
2026-01-01,6974,1356,Lila Khan,At-Risk,Paid Search,37,Plush Bear,Toys,1,29.03,0,29.03,0
2026-01-01,6975,1418,Tessa Petrov,Regular,Organic,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2026-01-01,6976,1470,Casey Bauer,Loyal,Social,16,Throw Pillow,Home,2,41.05,5,77.99,0
2026-01-01,6976,1470,Casey Bauer,Loyal,Social,5,Socks 3-Pack,Apparel,1,35.36,10,31.82,0
2026-01-01,6976,1470,Casey Bauer,Loyal,Social,15,Smart Plug,Electronics,1,56.39,0,56.39,0
2026-01-01,6977,1474,Nora Novak,Regular,Social,11,Phone Case,Electronics,1,78.98,0,78.98,0
2026-01-01,6977,1474,Nora Novak,Regular,Social,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2026-01-02,6978,160,Wren Kowalski,Champion,Email,34,Running Belt,Sports,1,38.21,5,36.3,0
